"","country_id","Project ID","Country_original","Region","Lending Instrument","Level of Education","Focus area","Topic","Chain Position","DLI","DLI/DLR","Value of DLI (in mln)","Value of DLR (mln)","Share of total RBF for DLI","Scalability","Formula/Calculation","Verification agency type","Verification source","Restructuring","Fiscal Year","Country","region_id","region_name","income_id","income_name"
"767","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Education_Financing","Block grant","Intermediate Outcome","DLR 4.0: Formulas for Additional SG and revised School Grant guidelines developed and adopted","DLR",5,5,0,"No","Pass/fail. USD 5 million for adoption of guidelines.","Third party","CSA or an independent survey firm will verify development, validation with key stakeholders and approval of the revised SG guidelines based on the validation report, revised guidelines for basic and additional SGs, and approval documents provided by the Ministry of Education","Yes, DLR modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"768","ETH","P163608","Ethiopia","AFR","IPF/DLIs","Primary Education","Teachers","In-service Teacher Training","Outcome","DLR 2.1: More than 90% of O-class Teachers (at least 448) in the Benishangul-Gumuz region completed training package; O-class national minimum teaching and learning material package defined and made available for the Benishangul-Gumuz and Gambella regions","DLR",4,4,0,"Yes","Disbursement will be pro-rated based on the number of trained Teachers (8,929 per Teachers trained)","Mixed","The MoE report; Independent verification","No",2017,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"769","ETH","P163608","Ethiopia","AFR","IPF/DLIs","Primary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Outcome","DLR 5.1: Grade 1 dropout rate reduced from 25.2% to 17% at the end of 2016/17 (8.2 percentage points reduction)","DLR",5,5,0,"Yes","Disbursement will be pro-rated based on the result achieved (609,757 per 1 percentage point reduction in dropouts)","Mixed","A survey of sample schools; Independent verification","No",2017,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"770","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Education_Financing","Performance-based Grant","Intermediate Outcome","DLR 2.3: 80% of best performing primary schools receive performancebased awards by March 31","DLR",10,10,0,"No","Pass/Fail. USD 10 million disbursed on achievement of respective annual target","Third party","Report from the Ministry of Education providing list of selected schools by using agreed award guideline and criteria. CSA or an independent survey firm verify selection of schools and on-time disbursement to schools on a sample basis","Yes, DLR intact",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"771","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Education_Financing","Block grant","Intermediate Outcome","DLR 4.2: 60% of schools receive Basic SG and Additional SG by November 30, 2019","DLR",10,10,0,"Yes","Pass/Fail. USD 10 million for achieving respective annual target","Third party","The Ministry of Education reports prepared by the SIP Directorate based on the information from MoFEC verified through a representative sample survey in Afar, Ethiopia Somali, BenishangulGumuz and Gambella by CSA or an independent survey firm.","Yes, DLR modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"772","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Education_Financing","Block grant","Intermediate Outcome","DLI 4: Improved availability of Basic School Grants (“Basic SG”) and Additional School Grants (“Additional SG”) in emerging regions","DLI",45,0,0.0194974003466204,"Varies by DLR","as per DLR formulas below","Third party","Varies by DLR","Yes, DLI modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"773","ETH","P163608","Ethiopia","AFR","IPF/DLIs","Primary Education","Teachers","In-service Teacher Training","Outcome","DLR 2.2: More than 90% of O-class Teachers (at least 161) in the Gambella region complete the training package; more than 90% of the O-classes have implemented the newly developed O-class curriculum package","DLR",1,1,0,"Yes","Disbursement will be pro-rated based on the number of trained Teachers (6,212 per Teachers trained)","Mixed","The MoE report; Independent verification","No",2017,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"774","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Teachers","Training of Teacher Educators","Intermediate Outcome","DLR 1.0: Quality enhancement materials developed and translated; Training of Trainers completed.","DLR",10,10,0,"No","Pass/Fail. Full disbursement upon achievement. USD 10 million from IDA","Third party","CSA or an independent firm verifies quality enhancement materials have been developed, translated and approved by Ministry of Education. The Ministry of Education submits consolidated training report to the World Bank. The detailed list of trainees (at least name, affiliation, contact information) is going to be verified by CSA or an independent firm on sample basis.","Yes, DLR modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"775","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Teachers","Continous Professional Development","Intermediate Outcome","DLR 5.4: Score of a Composite Index of School Inspection Standards on teaching practices in Phase 1 schools reaches 62%","DLR",10,10,0,"Yes","USD 1.25 million for every percentage point increase in composite index score upto USD 10 million","Third party","Verification will be based on a technical third party’s review by CSA or an independent survey firms on performance of schools on improving teaching practice against the composite index of inspection standards on a sample basis","Yes, DLR modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"776","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Education_Financing","Performance-based Grant","Intermediate Outcome","DLI 2: Performance-based awards to school on a timely basis to improve internal efficiency","DLI",40,0,0.0173310225303293,"No","as per DLR formulas below","Third party","Varies by DLR","Yes, DLI modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"777","ETH","P163608","Ethiopia","AFR","IPF/DLIs","Primary Education","Teachers","In-service Teacher Training","Outcome","DLI 2: Improving the learning environment of O-classes (preprimary class) in two emerging regions by increasing the capacity of O-class facilitators to deliver an early childhood education curriculum package","DLI",5,0,0.00244259892525647,"Yes","as per DLR fomulas below","Mixed","The MoE report; Independent verification","No",2017,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"778","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Education_Governance_School_Based_Management","Inspection","Intermediate Outcome","DLR 1.3: 20% Level 1 O-Classes in Phase 1 schools upgraded to higher level","DLR",5,5,0,"Yes","USD 2.5 million for every 10% of O-Classes upgraded to higher level against approved inspection standards up to USD 5 million","Third party","Reinspection reports of Phase 1 O-Classes from General Education Inspection Directorate verified on a sample basis survey by CSA or an independent survey firms","Yes, DLR modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"779","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Education_Governance_School_Based_Management","EMIS","Intermediate Outcome","DLR 7.6: A strategic note for General Education curriculum development approved by the Minister by June 30, 2021","DLR",2,2,0,"No","Pass/fail. USD 2 million on achievement of target","Third party","CSA or an independent survey firm will verify the use of the findings of the joint report in the strategic note","Yes, DLR modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"780","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Education_Financing","Performance-based Grant","Intermediate Outcome","DLR 2.1: 60% of best-performing schools receive awards by March 31, 2019","DLR",10,10,0,"No","Pass/Fail. USD 10 million disbursed on achievement of respective annual target","Third party","Report from the Ministry of Education providing list of selected schools by using agreed award guideline and criteria. CSA or an independent survey firm verify selection of schools and on-time disbursement to schools on a sample basis","Yes, DLR dropped",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"781","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Education_Financing","Block grant","Intermediate Outcome","DLR 4.1: 55% of schools receive Basic SG and Additional SG by November 30, 2018","DLR",10,10,0,"Yes","Pass/Fail. USD 10 million for achieving respective annual target","Third party","The Ministry of Education reports prepared by the SIP Directorate based on the information from MoFEC verified through a representative sample survey in Afar, Ethiopia Somali, BenishangulGumuz and Gambella by CSA or an independent survey firm.","Yes, DLR modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"782","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Teachers","Continous Professional Development","Intermediate Outcome","DLR 5.6: Score of a Composite Index of School Inspection Standards on teaching practices in Phase 1 schools reaches 70%","DLR",10,10,0,"Yes","USD 1.25 million for every percentage point increase in composite index score up to USD 10 million","Third party","Verification will be based on a technical third party’s review by CSA or an independent survey firms on performance of schools on improving teaching practice against the composite index of inspection standards on a sample basis","Yes, DLR modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"783","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Education_Access_and_Equity","Education and Gender","Process","DLI 3: Improved girls to-boys ratio in Grade 8 in Afar, Ethiopia Somali and Benishangul-Gumuz","DLI",30,0,0.012998266897747,"No","as per DLR formulas below","Third party","Varies by DLR","Yes, DLI modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"784","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Education_Governance_School_Based_Management","Inspection","Intermediate Outcome","DLR 1.2: Quality Enhancement and Assurance Program for O-Class implemented in Phase 1 schools","DLR",10,10,0,"No","Pass/Fail. Full disbursement upon achievement. USD 10 million","Third party","Report from visits to O-Class of Phase 1 schools will be prepared by GEID and verified by a CSA or an independent survey firm in line with approved program","Yes, DLR modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"785","ETH","P163050","Ethiopia","AFR","PforR","Primary and Secondary Education","Education_Access_and_Equity","Education and Gender","Process","DLR 3.4: Girls-to-boys ratio in Grade 8 in Afar, Ethiopia Somali and BenishangulGumuz increases to 70%","DLR",10,10,0,"No","USD 3.4 million for every 1% improvement in girls-to-boys ratio up to USD 10 million","Third party","The Ministry of Education reports prepared by the SIP Directorate jointly with Gender and EMIS Directorates will be verified through a representative sample survey in three emerging regions  by CSA or an independent survey firm","Yes, DLR modified",2018,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
"786","ETH","P163608","Ethiopia","AFR","IPF/DLIs","Primary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Outcome","DLR 5.2: Grade 1 dropout rate reduced from 17% to 13% at the end of 2017/18 (4 percentage points reduction)","DLR",5,5,0,"Yes","Disbursement will be pro-rated based on the result achieved (1,250,000 per 1 percentage point reduction in dropouts)","Mixed","A survey of sample schools; Independent verification","No",2017,"Ethiopia","SSF","Sub-Saharan Africa","LIC","Low income"
